Geneid,targetID,
miR319b-Probable-5p-star,MSTRG.19908.13,cds
miR319b-Probable-5p-star,MSTRG.19908.14,cds
miR319b-Probable-5p-star,MSTRG.19908.15,cds
miR319b-Probable-5p-star,MSTRG.19908.1,cds
miR319b-Probable-5p-star,MSTRG.19908.2,cds
miR319b-Probable-5p-star,MSTRG.19908.3,cds
miR319b-Probable-5p-star,MSTRG.19908.4,cds
miR319b-Probable-5p-star,MSTRG.19908.5,cds
miR319b-Probable-5p-star,MSTRG.19908.6,cds
miR319b-Probable-5p-star,MSTRG.19908.7,cds
miR319b-Probable-5p-star,MSTRG.19908.8,cds
miR319b-Probable-5p-star,MSTRG.19908.9,cds
miR319b-Probable-5p-star,MSTRG.21680.5,cds
miR319b-Probable-5p-star,MSTRG.23018.1,cds
miR319b-Probable-5p-star,MSTRG.23018.2,cds
miR319b-Probable-5p-star,MSTRG.23045.1,cds
miR319b-Probable-5p-star,MSTRG.24342.2,cds
miR319b-Probable-5p-star,MSTRG.24342.3,cds
miR319b-Probable-5p-star,MSTRG.25072.3,cds
miR319b-Probable-5p-star,MSTRG.25072.4,cds
miR319b-Probable-5p-star,MSTRG.25370.2,cds
miR319b-Probable-5p-star,MSTRG.25370.3,cds
miR319b-Probable-5p-star,MSTRG.27148.1,cds
miR319b-Probable-5p-star,MSTRG.28532.2,cds
miR319b-Probable-5p-star,MSTRG.28791.2,cds
miR319b-Probable-5p-star,MSTRG.28791.3,cds
miR319b-Probable-5p-star,MSTRG.29621.2,cds
miR319b-Probable-5p-star,MSTRG.29724.1,cds
miR319b-Probable-5p-star,MSTRG.30805.2,cds
miR319b-Probable-5p-star,MSTRG.3124.1,cds
miR319b-Probable-5p-star,MSTRG.3959.1,cds
miR319b-Probable-5p-star,MSTRG.4906.1,cds
miR319b-Probable-5p-star,MSTRG.498.12,cds
miR319b-Probable-5p-star,MSTRG.498.14,cds
miR319b-Probable-5p-star,MSTRG.6367.1,cds
miR319b-Probable-5p-star,MSTRG.6509.1,cds
miR319b-Probable-5p-star,MSTRG.6561.1,cds
miR319b-Probable-5p-star,MSTRG.9723.1,cds
miR319b-Probable-5p-star,MSTRG.9723.2,cds
miR319b-Probable-5p-star,MSTRG.9723.3,cds
miR319b-Probable-5p-star,MSTRG.9723.4,cds
miR319b-Probable-5p-star,MSTRG.9723.5,cds
miR319b-Probable-5p-star,MSTRG.9723.6,cds
miR319c-Probable-3p-mature,MSTRG.10829.1,cds
miR319c-Probable-3p-mature,MSTRG.11008.2,cds
miR319c-Probable-3p-mature,MSTRG.11675.2,cds
miR319c-Probable-3p-mature,MSTRG.12077.3,cds
miR319c-Probable-3p-mature,MSTRG.12077.4,cds
miR319c-Probable-3p-mature,MSTRG.12077.5,cds
miR319c-Probable-3p-mature,MSTRG.12077.6,cds
miR319c-Probable-3p-mature,MSTRG.13328.1,cds
miR319c-Probable-3p-mature,MSTRG.20.1,cds
miR319c-Probable-3p-mature,MSTRG.22203.1,cds
miR319c-Probable-3p-mature,MSTRG.22203.2,cds
miR319c-Probable-3p-mature,MSTRG.23962.1,cds
miR319c-Probable-3p-mature,MSTRG.25209.1,cds
miR319c-Probable-3p-mature,MSTRG.26175.2,cds
miR319c-Probable-3p-mature,MSTRG.26937.1,cds
miR319c-Probable-3p-mature,MSTRG.28383.1,cds
miR319c-Probable-3p-mature,MSTRG.30752.1,cds
miR319c-Probable-3p-mature,MSTRG.30752.2,cds
miR319c-Probable-3p-mature,MSTRG.7737.1,cds
miR319c-Probable-5p-star,MSTRG.10190.1,cds
miR319c-Probable-5p-star,MSTRG.10376.1,cds
miR319c-Probable-5p-star,MSTRG.10376.2,cds
miR319c-Probable-5p-star,MSTRG.11416.1,cds
miR319c-Probable-5p-star,MSTRG.13559.2,cds
miR319c-Probable-5p-star,MSTRG.15049.2,cds
miR319c-Probable-5p-star,MSTRG.17528.1,cds
miR319c-Probable-5p-star,MSTRG.18698.1,cds
miR319c-Probable-5p-star,MSTRG.21796.1,cds
miR319c-Probable-5p-star,MSTRG.23221.1,cds
miR319c-Probable-5p-star,MSTRG.25237.1,cds
miR319c-Probable-5p-star,MSTRG.30345.2,cds
miR319c-Probable-5p-star,MSTRG.5474.2,cds
miR319c-Probable-5p-star,MSTRG.5474.4,cds
miR319c-Probable-5p-star,MSTRG.6656.2,cds
miR319c-Probable-5p-star,MSTRG.6945.2,cds
miR319c-Probable-5p-star,MSTRG.6956.1,cds
miR319c-Probable-5p-star,MSTRG.7069.1,cds
miR319c-Probable-5p-star,MSTRG.7118.1,cds
miR319c-Probable-5p-star,MSTRG.79.1,cds
miR319c-Probable-5p-star,MSTRG.9884.1,cds
miR319d-Probable-3p-mature,MSTRG.10829.1,cds
miR319d-Probable-3p-mature,MSTRG.11008.2,cds
miR319d-Probable-3p-mature,MSTRG.11675.2,cds
miR319d-Probable-3p-mature,MSTRG.12077.3,cds
miR319d-Probable-3p-mature,MSTRG.12077.4,cds
miR319d-Probable-3p-mature,MSTRG.12077.5,cds
miR319d-Probable-3p-mature,MSTRG.12077.6,cds
miR319d-Probable-3p-mature,MSTRG.13328.1,cds
miR319d-Probable-3p-mature,MSTRG.20.1,cds
miR319d-Probable-3p-mature,MSTRG.22203.1,cds
miR319d-Probable-3p-mature,MSTRG.22203.2,cds
miR319d-Probable-3p-mature,MSTRG.23962.1,cds
miR319d-Probable-3p-mature,MSTRG.25209.1,cds
miR319d-Probable-3p-mature,MSTRG.26175.2,cds
miR319d-Probable-3p-mature,MSTRG.26937.1,cds
miR319d-Probable-3p-mature,MSTRG.28383.1,cds
miR319d-Probable-3p-mature,MSTRG.30752.1,cds
miR319d-Probable-3p-mature,MSTRG.30752.2,cds
miR319d-Probable-3p-mature,MSTRG.7737.1,cds
miR319d-Probable-5p-star,MSTRG.10190.1,cds
miR319d-Probable-5p-star,MSTRG.10376.1,cds
miR319d-Probable-5p-star,MSTRG.10376.2,cds
miR319d-Probable-5p-star,MSTRG.11416.1,cds
miR319d-Probable-5p-star,MSTRG.13559.2,cds
miR319d-Probable-5p-star,MSTRG.15049.2,cds
miR319d-Probable-5p-star,MSTRG.17528.1,cds
miR319d-Probable-5p-star,MSTRG.18698.1,cds
miR319d-Probable-5p-star,MSTRG.21796.1,cds
miR319d-Probable-5p-star,MSTRG.23221.1,cds
miR319d-Probable-5p-star,MSTRG.25237.1,cds
miR319d-Probable-5p-star,MSTRG.30345.2,cds
miR319d-Probable-5p-star,MSTRG.5474.2,cds
miR319d-Probable-5p-star,MSTRG.5474.4,cds
miR319d-Probable-5p-star,MSTRG.6656.2,cds
miR319d-Probable-5p-star,MSTRG.6945.2,cds
miR319d-Probable-5p-star,MSTRG.6956.1,cds
miR319d-Probable-5p-star,MSTRG.7069.1,cds
miR319d-Probable-5p-star,MSTRG.7118.1,cds
miR319d-Probable-5p-star,MSTRG.79.1,cds
miR319d-Probable-5p-star,MSTRG.9884.1,cds
miR319e-Probable-3p-mature,MSTRG.10275.1,cds
miR319e-Probable-3p-mature,MSTRG.10342.1,cds
miR319e-Probable-3p-mature,MSTRG.10832.5,cds
miR319e-Probable-3p-mature,MSTRG.11960.2,cds
miR319e-Probable-3p-mature,MSTRG.11960.3,cds
miR319e-Probable-3p-mature,MSTRG.12077.3,cds
miR319e-Probable-3p-mature,MSTRG.12077.4,cds
miR319e-Probable-3p-mature,MSTRG.12077.5,cds
miR319e-Probable-3p-mature,MSTRG.12077.6,cds
miR319e-Probable-3p-mature,MSTRG.14078.1,cds
miR319e-Probable-3p-mature,MSTRG.14671.1,cds
miR319e-Probable-3p-mature,MSTRG.14671.2,cds
miR319e-Probable-3p-mature,MSTRG.14671.3,cds
miR319e-Probable-3p-mature,MSTRG.16871.1,cds
miR319e-Probable-3p-mature,MSTRG.18402.1,cds
miR319e-Probable-3p-mature,MSTRG.19073.1,cds
miR319e-Probable-3p-mature,MSTRG.19073.2,cds
miR319e-Probable-3p-mature,MSTRG.19672.13,cds
miR319e-Probable-3p-mature,MSTRG.2037.1,cds
miR319e-Probable-3p-mature,MSTRG.23962.1,cds
miR319e-Probable-3p-mature,MSTRG.25209.1,cds
miR319e-Probable-3p-mature,MSTRG.26260.1,cds
miR319e-Probable-3p-mature,MSTRG.27568.1,cds
miR319e-Probable-3p-mature,MSTRG.29204.1,cds
miR319e-Probable-3p-mature,MSTRG.30512.1,cds
miR319e-Probable-3p-mature,MSTRG.3883.2,cds
miR319e-Probable-3p-mature,MSTRG.6421.1,cds
miR319e-Probable-3p-mature,MSTRG.6896.1,cds
miR319e-Probable-3p-mature,MSTRG.6896.3,cds
miR319e-Probable-3p-mature,MSTRG.6896.4,cds
miR319e-Probable-3p-mature,MSTRG.7737.1,cds
miR319e-Probable-3p-mature,MSTRG.928.2,cds
miR319e-Probable-5p-star,MSTRG.10053.3,cds
miR319e-Probable-5p-star,MSTRG.10796.1,cds
miR319e-Probable-5p-star,MSTRG.11563.1,cds
miR319e-Probable-5p-star,MSTRG.11663.1,cds
miR319e-Probable-5p-star,MSTRG.11784.1,cds
miR319e-Probable-5p-star,MSTRG.12034.2,cds
miR319e-Probable-5p-star,MSTRG.15291.3,cds
miR319e-Probable-5p-star,MSTRG.16378.1,cds
miR319e-Probable-5p-star,MSTRG.16417.1,cds
miR319e-Probable-5p-star,MSTRG.16645.1,cds
miR319e-Probable-5p-star,MSTRG.17042.3,cds
miR319e-Probable-5p-star,MSTRG.17386.2,cds
miR319e-Probable-5p-star,MSTRG.18174.1,cds
miR319e-Probable-5p-star,MSTRG.18317.1,cds
miR319e-Probable-5p-star,MSTRG.18691.9,cds
miR319e-Probable-5p-star,MSTRG.18751.2,cds
miR319e-Probable-5p-star,MSTRG.18751.3,cds
miR319e-Probable-5p-star,MSTRG.18751.4,cds
miR319e-Probable-5p-star,MSTRG.19647.2,cds
miR319e-Probable-5p-star,MSTRG.19647.3,cds
miR319e-Probable-5p-star,MSTRG.20573.1,cds
miR319e-Probable-5p-star,MSTRG.21680.5,cds
miR319e-Probable-5p-star,MSTRG.24342.2,cds
miR319e-Probable-5p-star,MSTRG.24342.3,cds
miR319e-Probable-5p-star,MSTRG.26615.4,cds
miR319e-Probable-5p-star,MSTRG.26615.6,cds
miR319e-Probable-5p-star,MSTRG.29146.1,cds
miR319e-Probable-5p-star,MSTRG.4906.1,cds
miR319e-Probable-5p-star,MSTRG.56.2,cds
miR319e-Probable-5p-star,MSTRG.6964.1,cds
miR319e-Probable-5p-star,MSTRG.9267.2,cds
miR319e-Probable-5p-star,MSTRG.9267.3,cds
miR319e-Probable-5p-star,MSTRG.9540.1,cds
miR319f-Probable-3p-mature,MSTRG.10829.1,cds
miR319f-Probable-3p-mature,MSTRG.11008.2,cds
miR319f-Probable-3p-mature,MSTRG.11675.2,cds
miR319f-Probable-3p-mature,MSTRG.12077.3,cds
miR319f-Probable-3p-mature,MSTRG.12077.4,cds
miR319f-Probable-3p-mature,MSTRG.12077.5,cds
miR319f-Probable-3p-mature,MSTRG.12077.6,cds
miR319f-Probable-3p-mature,MSTRG.13328.1,cds
miR319f-Probable-3p-mature,MSTRG.20.1,cds
miR319f-Probable-3p-mature,MSTRG.22203.1,cds
miR319f-Probable-3p-mature,MSTRG.22203.2,cds
miR319f-Probable-3p-mature,MSTRG.23962.1,cds
miR319f-Probable-3p-mature,MSTRG.25209.1,cds
miR319f-Probable-3p-mature,MSTRG.26175.2,cds
miR319f-Probable-3p-mature,MSTRG.26937.1,cds
miR319f-Probable-3p-mature,MSTRG.28383.1,cds
miR319f-Probable-3p-mature,MSTRG.30752.1,cds
miR319f-Probable-3p-mature,MSTRG.30752.2,cds
miR319f-Probable-3p-mature,MSTRG.7737.1,cds
miR319f-Probable-5p-star,MSTRG.10016.2,cds
miR319f-Probable-5p-star,MSTRG.10549.1,cds
miR319f-Probable-5p-star,MSTRG.11437.1,cds
miR319f-Probable-5p-star,MSTRG.13417.1,cds
miR319f-Probable-5p-star,MSTRG.14391.1,cds
miR319f-Probable-5p-star,MSTRG.14391.2,cds
miR319f-Probable-5p-star,MSTRG.14405.5,cds
miR319f-Probable-5p-star,MSTRG.15018.1,cds
miR319f-Probable-5p-star,MSTRG.15626.1,cds
miR319f-Probable-5p-star,MSTRG.17080.2,cds
miR319f-Probable-5p-star,MSTRG.18991.1,cds
miR319f-Probable-5p-star,MSTRG.18991.2,cds
miR319f-Probable-5p-star,MSTRG.2143.1,cds
miR319f-Probable-5p-star,MSTRG.2149.1,cds
miR319f-Probable-5p-star,MSTRG.21633.1,cds
miR319f-Probable-5p-star,MSTRG.21633.3,cds
miR319f-Probable-5p-star,MSTRG.21722.7,cds
miR319f-Probable-5p-star,MSTRG.21733.1,cds
miR319f-Probable-5p-star,MSTRG.21733.8,cds
miR319f-Probable-5p-star,MSTRG.21733.9,cds
miR319f-Probable-5p-star,MSTRG.22431.17,cds
miR319f-Probable-5p-star,MSTRG.22431.18,cds
miR319f-Probable-5p-star,MSTRG.22431.19,cds
miR319f-Probable-5p-star,MSTRG.25253.2,cds
miR319f-Probable-5p-star,MSTRG.26297.1,cds
miR319f-Probable-5p-star,MSTRG.26415.3,cds
miR319f-Probable-5p-star,MSTRG.27593.2,cds
miR319f-Probable-5p-star,MSTRG.27593.3,cds
miR319f-Probable-5p-star,MSTRG.28588.1,cds
miR319f-Probable-5p-star,MSTRG.29067.1,cds
miR319f-Probable-5p-star,MSTRG.29643.3,cds
miR319f-Probable-5p-star,MSTRG.29643.4,cds
miR319f-Probable-5p-star,MSTRG.29729.1,cds
miR319f-Probable-5p-star,MSTRG.30011.1,cds
miR319f-Probable-5p-star,MSTRG.30011.2,cds
miR319f-Probable-5p-star,MSTRG.30719.1,cds
miR319f-Probable-5p-star,MSTRG.3612.2,cds
miR319f-Probable-5p-star,MSTRG.3612.3,cds
miR319f-Probable-5p-star,MSTRG.3612.4,cds
miR319f-Probable-5p-star,MSTRG.3612.5,cds
miR319f-Probable-5p-star,MSTRG.3612.6,cds
miR319f-Probable-5p-star,MSTRG.3612.8,cds
miR319f-Probable-5p-star,MSTRG.3612.9,cds
miR319f-Probable-5p-star,MSTRG.5653.1,cds
miR319f-Probable-5p-star,MSTRG.6331.13,cds
miR319f-Probable-5p-star,MSTRG.6331.14,cds
miR319f-Probable-5p-star,MSTRG.6331.15,cds
miR319f-Probable-5p-star,MSTRG.6331.1,cds
miR319f-Probable-5p-star,MSTRG.6331.2,cds
miR319f-Probable-5p-star,MSTRG.6331.8,cds
miR319f-Probable-5p-star,MSTRG.6347.1,cds
miR319f-Probable-5p-star,MSTRG.9193.5,cds
miR390a-Known-3p-star,MSTRG.15308.3,cds
miR390a-Known-3p-star,MSTRG.15308.4,cds
miR390a-Known-3p-star,MSTRG.15308.5,cds
miR390a-Known-3p-star,MSTRG.15308.6,cds
miR390a-Known-3p-star,MSTRG.15396.3,cds
miR390a-Known-3p-star,MSTRG.15396.4,cds
miR390a-Known-3p-star,MSTRG.15396.5,cds
miR390a-Known-3p-star,MSTRG.173.1,cds
miR390a-Known-3p-star,MSTRG.30698.1,cds
miR390a-Known-3p-star,MSTRG.30698.2,cds
miR390a-Known-3p-star,MSTRG.643.2,cds
miR390a-Known-3p-star,MSTRG.643.3,cds
miR390a-Known-3p-star,MSTRG.8375.1,cds
miR390a-Known-5p-mature,MSTRG.10380.3,cds
miR390a-Known-5p-mature,MSTRG.13261.1,cds
miR390a-Known-5p-mature,MSTRG.13527.1,cds
miR390a-Known-5p-mature,MSTRG.13790.2,cds
miR390a-Known-5p-mature,MSTRG.15258.1,cds
miR390a-Known-5p-mature,MSTRG.26517.2,cds
miR390a-Known-5p-mature,MSTRG.26583.1,cds
miR390a-Known-5p-mature,MSTRG.26583.3,cds
miR390a-Known-5p-mature,MSTRG.9408.5,cds
miR390b-Known-3p-star,MSTRG.15308.3,cds
miR390b-Known-3p-star,MSTRG.15308.4,cds
miR390b-Known-3p-star,MSTRG.15308.5,cds
miR390b-Known-3p-star,MSTRG.15308.6,cds
miR390b-Known-3p-star,MSTRG.15396.3,cds
miR390b-Known-3p-star,MSTRG.15396.4,cds
miR390b-Known-3p-star,MSTRG.15396.5,cds
miR390b-Known-3p-star,MSTRG.173.1,cds
miR390b-Known-3p-star,MSTRG.30698.1,cds
miR390b-Known-3p-star,MSTRG.30698.2,cds
miR390b-Known-3p-star,MSTRG.643.2,cds
miR390b-Known-3p-star,MSTRG.643.3,cds
miR390b-Known-3p-star,MSTRG.8375.1,cds
miR390b-Known-5p-mature,MSTRG.10380.3,cds
miR390b-Known-5p-mature,MSTRG.13261.1,cds
miR390b-Known-5p-mature,MSTRG.13527.1,cds
miR390b-Known-5p-mature,MSTRG.13790.2,cds
miR390b-Known-5p-mature,MSTRG.15258.1,cds
miR390b-Known-5p-mature,MSTRG.26517.2,cds
miR390b-Known-5p-mature,MSTRG.26583.1,cds
miR390b-Known-5p-mature,MSTRG.26583.3,cds
miR390b-Known-5p-mature,MSTRG.9408.5,cds
miR391-Probable-3p-star,MSTRG.22971.1,cds
miR391-Probable-3p-star,MSTRG.5502.1,cds
miR391-Probable-5p-mature,MSTRG.14699.2,cds
miR391-Probable-5p-mature,MSTRG.18814.1,cds
miR393-Known-3p-star,MSTRG.11010.4,cds
miR393-Known-3p-star,MSTRG.11450.2,cds
miR393-Known-3p-star,MSTRG.12066.1,cds
miR393-Known-3p-star,MSTRG.14405.5,cds
miR393-Known-3p-star,MSTRG.25307.1,cds
miR393-Known-3p-star,MSTRG.25307.2,cds
miR393-Known-3p-star,MSTRG.28326.1,cds
miR393-Known-3p-star,MSTRG.5952.1,cds
miR393-Known-3p-star,MSTRG.5952.2,cds
miR393-Known-3p-star,MSTRG.6474.1,cds
miR393-Known-3p-star,MSTRG.7531.1,cds
miR393-Known-5p-mature,MSTRG.16029.1,cds
miR393-Known-5p-mature,MSTRG.18706.2,cds
miR393-Known-5p-mature,MSTRG.2325.4,cds
miR393-Known-5p-mature,MSTRG.3043.1,cds
miR394a-Probable-3p-star,MSTRG.17830.2,cds
miR394a-Probable-3p-star,MSTRG.20380.2,cds
miR394a-Probable-3p-star,MSTRG.29127.1,cds
miR394a-Probable-3p-star,MSTRG.29127.3,cds
miR394a-Probable-5p-mature,MSTRG.10253.1,cds
miR394a-Probable-5p-mature,MSTRG.10428.1,cds
miR394a-Probable-5p-mature,MSTRG.11209.1,cds
miR394a-Probable-5p-mature,MSTRG.11239.3,cds
miR394a-Probable-5p-mature,MSTRG.11239.4,cds
miR394a-Probable-5p-mature,MSTRG.13447.2,cds
miR394a-Probable-5p-mature,MSTRG.15379.1,cds
miR394a-Probable-5p-mature,MSTRG.16947.2,cds
miR394a-Probable-5p-mature,MSTRG.177.1,cds
miR394a-Probable-5p-mature,MSTRG.23532.1,cds
miR394a-Probable-5p-mature,MSTRG.23688.1,cds
miR394a-Probable-5p-mature,MSTRG.24527.2,cds
miR394a-Probable-5p-mature,MSTRG.24565.2,cds
miR394a-Probable-5p-mature,MSTRG.24802.1,cds
miR394a-Probable-5p-mature,MSTRG.24988.2,cds
miR394a-Probable-5p-mature,MSTRG.24988.3,cds
miR394a-Probable-5p-mature,MSTRG.25099.1,cds
miR394a-Probable-5p-mature,MSTRG.25275.1,cds
miR394a-Probable-5p-mature,MSTRG.2711.2,cds
miR394a-Probable-5p-mature,MSTRG.28795.1,cds
miR394a-Probable-5p-mature,MSTRG.28795.2,cds
miR394a-Probable-5p-mature,MSTRG.29370.1,cds
miR394a-Probable-5p-mature,MSTRG.29370.2,cds
miR394a-Probable-5p-mature,MSTRG.29370.3,cds
miR394a-Probable-5p-mature,MSTRG.3154.1,cds
miR394a-Probable-5p-mature,MSTRG.3160.1,cds
miR394a-Probable-5p-mature,MSTRG.3258.1,cds
miR394a-Probable-5p-mature,MSTRG.4069.1,cds
miR394a-Probable-5p-mature,MSTRG.487.2,cds
miR394a-Probable-5p-mature,MSTRG.487.3,cds
miR394a-Probable-5p-mature,MSTRG.487.4,cds
miR394a-Probable-5p-mature,MSTRG.5409.2,cds
miR394a-Probable-5p-mature,MSTRG.6501.2,cds
miR394a-Probable-5p-mature,MSTRG.6501.3,cds
miR394a-Probable-5p-mature,MSTRG.6501.4,cds
miR394a-Probable-5p-mature,MSTRG.6503.1,cds
miR394a-Probable-5p-mature,MSTRG.6503.3,cds
miR394a-Probable-5p-mature,MSTRG.6693.1,cds
miR394a-Probable-5p-mature,MSTRG.6899.2,cds
miR394a-Probable-5p-mature,MSTRG.8055.1,cds
miR394b-Known-3p-star,MSTRG.14766.2,cds
miR394b-Known-3p-star,MSTRG.16162.1,cds
miR394b-Known-3p-star,MSTRG.17713.1,cds
miR394b-Known-3p-star,MSTRG.17713.2,cds
miR394b-Known-3p-star,MSTRG.17713.3,cds
miR394b-Known-3p-star,MSTRG.17713.4,cds
miR394b-Known-5p-mature,MSTRG.10253.1,cds
miR394b-Known-5p-mature,MSTRG.10428.1,cds
miR394b-Known-5p-mature,MSTRG.11209.1,cds
miR394b-Known-5p-mature,MSTRG.11239.3,cds
miR394b-Known-5p-mature,MSTRG.11239.4,cds
miR394b-Known-5p-mature,MSTRG.13447.2,cds
miR394b-Known-5p-mature,MSTRG.15379.1,cds
miR394b-Known-5p-mature,MSTRG.16947.2,cds
miR394b-Known-5p-mature,MSTRG.177.1,cds
miR394b-Known-5p-mature,MSTRG.23532.1,cds
miR394b-Known-5p-mature,MSTRG.23688.1,cds
miR394b-Known-5p-mature,MSTRG.24527.2,cds
miR394b-Known-5p-mature,MSTRG.24565.2,cds
miR394b-Known-5p-mature,MSTRG.24802.1,cds
miR394b-Known-5p-mature,MSTRG.24988.2,cds
miR394b-Known-5p-mature,MSTRG.24988.3,cds
miR394b-Known-5p-mature,MSTRG.25099.1,cds
miR394b-Known-5p-mature,MSTRG.25275.1,cds
miR394b-Known-5p-mature,MSTRG.2711.2,cds
miR394b-Known-5p-mature,MSTRG.28795.1,cds
miR394b-Known-5p-mature,MSTRG.28795.2,cds
miR394b-Known-5p-mature,MSTRG.29370.1,cds
miR394b-Known-5p-mature,MSTRG.29370.2,cds
miR394b-Known-5p-mature,MSTRG.29370.3,cds
miR394b-Known-5p-mature,MSTRG.3154.1,cds
miR394b-Known-5p-mature,MSTRG.3160.1,cds
miR394b-Known-5p-mature,MSTRG.3258.1,cds
miR394b-Known-5p-mature,MSTRG.4069.1,cds
miR394b-Known-5p-mature,MSTRG.487.2,cds
miR394b-Known-5p-mature,MSTRG.487.3,cds
miR394b-Known-5p-mature,MSTRG.487.4,cds
miR394b-Known-5p-mature,MSTRG.5409.2,cds
miR394b-Known-5p-mature,MSTRG.6501.2,cds
miR394b-Known-5p-mature,MSTRG.6501.3,cds
miR394b-Known-5p-mature,MSTRG.6501.4,cds
miR394b-Known-5p-mature,MSTRG.6503.1,cds
miR394b-Known-5p-mature,MSTRG.6503.3,cds
miR394b-Known-5p-mature,MSTRG.6693.1,cds
miR394b-Known-5p-mature,MSTRG.6899.2,cds
miR394b-Known-5p-mature,MSTRG.8055.1,cds
miR394c-Probable-3p-star,MSTRG.17830.2,cds
miR394c-Probable-3p-star,MSTRG.20380.2,cds
miR394c-Probable-3p-star,MSTRG.29127.1,cds
miR394c-Probable-3p-star,MSTRG.29127.3,cds
miR394c-Probable-5p-mature,MSTRG.10253.1,cds
miR394c-Probable-5p-mature,MSTRG.10428.1,cds
miR394c-Probable-5p-mature,MSTRG.11209.1,cds
miR394c-Probable-5p-mature,MSTRG.11239.3,cds
miR394c-Probable-5p-mature,MSTRG.11239.4,cds
miR394c-Probable-5p-mature,MSTRG.13447.2,cds
miR394c-Probable-5p-mature,MSTRG.15379.1,cds
miR394c-Probable-5p-mature,MSTRG.16947.2,cds
miR394c-Probable-5p-mature,MSTRG.177.1,cds
miR394c-Probable-5p-mature,MSTRG.23532.1,cds
miR394c-Probable-5p-mature,MSTRG.23688.1,cds
miR394c-Probable-5p-mature,MSTRG.24527.2,cds
miR394c-Probable-5p-mature,MSTRG.24565.2,cds
miR394c-Probable-5p-mature,MSTRG.24802.1,cds
miR394c-Probable-5p-mature,MSTRG.24988.2,cds
miR394c-Probable-5p-mature,MSTRG.24988.3,cds
miR394c-Probable-5p-mature,MSTRG.25099.1,cds
miR394c-Probable-5p-mature,MSTRG.25275.1,cds
miR394c-Probable-5p-mature,MSTRG.2711.2,cds
miR394c-Probable-5p-mature,MSTRG.28795.1,cds
miR394c-Probable-5p-mature,MSTRG.28795.2,cds
miR394c-Probable-5p-mature,MSTRG.29370.1,cds
miR394c-Probable-5p-mature,MSTRG.29370.2,cds
miR394c-Probable-5p-mature,MSTRG.29370.3,cds
miR394c-Probable-5p-mature,MSTRG.3154.1,cds
miR394c-Probable-5p-mature,MSTRG.3160.1,cds
miR394c-Probable-5p-mature,MSTRG.3258.1,cds
miR394c-Probable-5p-mature,MSTRG.4069.1,cds
miR394c-Probable-5p-mature,MSTRG.487.2,cds
miR394c-Probable-5p-mature,MSTRG.487.3,cds
miR394c-Probable-5p-mature,MSTRG.487.4,cds
miR394c-Probable-5p-mature,MSTRG.5409.2,cds
miR394c-Probable-5p-mature,MSTRG.6501.2,cds
miR394c-Probable-5p-mature,MSTRG.6501.3,cds
miR394c-Probable-5p-mature,MSTRG.6501.4,cds
miR394c-Probable-5p-mature,MSTRG.6503.1,cds
miR394c-Probable-5p-mature,MSTRG.6503.3,cds
miR394c-Probable-5p-mature,MSTRG.6693.1,cds
miR394c-Probable-5p-mature,MSTRG.6899.2,cds
miR394c-Probable-5p-mature,MSTRG.8055.1,cds
miR395a-Probable-3p-mature,MSTRG.10311.2,cds
miR395a-Probable-3p-mature,MSTRG.11575.2,cds
miR395a-Probable-3p-mature,MSTRG.12002.1,cds
miR395a-Probable-3p-mature,MSTRG.12113.15,cds
miR395a-Probable-3p-mature,MSTRG.12224.10,cds
miR395a-Probable-3p-mature,MSTRG.12224.2,cds
miR395a-Probable-3p-mature,MSTRG.12382.2,cds
miR395a-Probable-3p-mature,MSTRG.12382.6,cds
miR395a-Probable-3p-mature,MSTRG.13066.1,cds
miR395a-Probable-3p-mature,MSTRG.15228.1,cds
miR395a-Probable-3p-mature,MSTRG.15519.2,cds
miR395a-Probable-3p-mature,MSTRG.15545.3,cds
miR395a-Probable-3p-mature,MSTRG.15870.1,cds
miR395a-Probable-3p-mature,MSTRG.16223.1,cds
miR395a-Probable-3p-mature,MSTRG.16644.2,cds
miR395a-Probable-3p-mature,MSTRG.16644.3,cds
miR395a-Probable-3p-mature,MSTRG.18692.1,cds
miR395a-Probable-3p-mature,MSTRG.18942.1,cds
miR395a-Probable-3p-mature,MSTRG.19887.2,cds
miR395a-Probable-3p-mature,MSTRG.20196.1,cds
miR395a-Probable-3p-mature,MSTRG.20380.1,cds
miR395a-Probable-3p-mature,MSTRG.20380.2,cds
miR395a-Probable-3p-mature,MSTRG.20380.3,cds
miR395a-Probable-3p-mature,MSTRG.21070.1,cds
miR395a-Probable-3p-mature,MSTRG.22302.3,cds
miR395a-Probable-3p-mature,MSTRG.23830.18,cds
miR395a-Probable-3p-mature,MSTRG.23830.20,cds
miR395a-Probable-3p-mature,MSTRG.24185.1,cds
miR395a-Probable-3p-mature,MSTRG.24191.1,cds
miR395a-Probable-3p-mature,MSTRG.2447.1,cds
miR395a-Probable-3p-mature,MSTRG.2447.2,cds
miR395a-Probable-3p-mature,MSTRG.24545.3,cds
miR395a-Probable-3p-mature,MSTRG.24545.4,cds
miR395a-Probable-3p-mature,MSTRG.24545.7,cds
miR395a-Probable-3p-mature,MSTRG.24637.1,cds
miR395a-Probable-3p-mature,MSTRG.25177.1,cds
miR395a-Probable-3p-mature,MSTRG.25177.2,cds
miR395a-Probable-3p-mature,MSTRG.25686.1,cds
miR395a-Probable-3p-mature,MSTRG.25686.2,cds
